year,ticker,profit,sales
2010,IQI,,
2010,OCTI,-1.68,0.197
2010,VSCI,-11.843,10.899
2010,SMIT,-0.205,11.493
2010,SPZR,-0.039,0
2010,CHMP,0.488,129.934
2010,DUC,,
2010,HIF,,
2010,EGY,37.34,134.472
2010,MNP,,
2010,EROX,-0.097,0.806
2010,NLS,-22.841,168.45
2010,CAPS,-10.871,0
2010,RCKY,7.684,252.792
2010,SITC,-209.358,816.015
2010,SITC,,
2010,HMGN,-0.156,5.22
2010,CHK,1774,9366
2010,SGA,15.136,127.817
2010,CREE,152.29,867.287
2010,GLBL.1,-95.662,568.108
2010,CRY,3.944,116.645
2010,BTF,,
2010,UEIC,15.081,331.78
2010,BKN,,
2010,IIC,,
2010,IIM,,
2010,NPT,,
2010,NMGX,0.411,8.043
2010,VMM,,
2010,VAZ,,
2010,VFL,,
2010,HEVVQ,-68.801,77.406
2010,ELS,38.354,513.388
2010,ELS,,
2010,PRM,18.264,232.218
2010,UBCP,2.547,24.984
2010,UBCP,,
2010,RELV,1.683,78.748
2010,NGT,5.73,8.172
2010,SCON,-11.968,8.547
2010,HUM,1099.39,33868.208
2010,HUM,,
2010,VICL,-30.385,8.711
2010,SDON,-0.024,0
2010,AVID,-36.954,678.522
2010,INTU,574,3455
2010,HALL,7.334,307.06
2010,HALL,,
2010,DESTQ,16.829,531.192
2010,PSUNQ,-96.648,929.506
2010,SCVL,26.821,739.189
2010,TENX,-10.448,0.322
2010,CSP,,
2010,NMT,,
2010,NPY,,
2010,NMY,,
2010,NCL,,
2010,NPV,,
2010,ALG,21.117,524.54
2010,DDF,,
2010,MCHP,418.95,1487.205
2010,JAH,106.7,6022.7
2010,CHS,115.394,1904.954
2010,AEMD,-5.711,0
2010,RPRX.1,-4.768,0.244
2010,2270B,-20.467,468.191
2010,APSG.1,13.223,225.229
2010,8135A,324.3,1321.4
2010,YBGJ.1,-0.11,0
2010,0160A,28.52,1074.431
2010,BANF,,
2010,BANF,42.309,240.836
2010,FOSL,255.205,2031.152
2010,BPYU,-1439.974,2847.086
2010,BPYU,,
2010,MVT,,
2010,CVBK,,
2010,CVBK,-15.251,25.467
2010,SANM,122.435,6318.691
2010,MHY,,
2010,MSL,5.78,62.981
2010,MSL,,
2010,TCBK,,
2010,TCBK,6.005,136.635
2010,IZZI.1,-0.069,8.176
2010,ATR,173.481,2076.719
2010,ORLY,419.373,5397.525
2010,AVNT,162.6,2621.9
2010,JBL,168.84,13409.411
2010,RMTR,1.585,70.204
2010,ANIK,4.316,55.557
2010,RGA,574.402,8261.73
2010,RGA,,
2010,6039B,-26.149,1156.767
2010,OPTI.,25.62,50.625
2010,AVLY,3.164,21.385
2010,AVLY,,
2010,ARK,,
2010,GABC,,
2010,GABC,13.405,81.136
2010,SPGZ,-1.052,6012.438
2010,NTC,,
2010,NNC,,
2010,TWI,-5.926,881.591
2010,CWEI,36.938,327.951
2010,NPG,,
2010,NOM,,
2010,PERY,24.112,790.288
2010,PMO,,
2010,CDW,-29.2,8801.2
2010,HR,8.2,260.813
2010,HR,,
2010,AKR,30.057,163.337
2010,AKR,,
2010,RFA,,
2010,RNJ,,
2010,RNY,,
2010,SPE,,
2010,SKT,34.249,275.839
2010,SKT,,
2010,FTK,-43.465,146.982
2010,ALL,928,31311
2010,ALL,,
2010,LINK,-1.06,8.032
2010,OFIX,44.208,564.37
2010,ALDA.1,2.265,54.71
2010,PZZA,51.94,1126.397
2010,VCV,,
2010,VPV,,
2010,THRM,9.95,112.403
2010,BBSI,7.353,273.123
2010,RCKE,,
2010,VMV,,
2010,XAA,,
2010,EMD.2,,
2010,FXEN,-0.758,25.013
2010,LBYYQ,70.086,801.584
2010,NCU,,
2010,NMS,,
2010,FLIR,248.126,1385.301
2010,WAYN,,
2010,WAYN,2.198,19.816
2010,SHLOQ,3.861,457.272
2010,SUNH,-4.65,1906.861
2010,SWWI,-2.329,0
2010,RBIO,,
2010,SGY,96.429,654.268
2010,BCO,57.1,3121.5
2010,COY,,
2010,MSD,,
2010,MUA,,
2010,PPS,-6.96,304.718
2010,PPS,,
2010,RURL,3.508,530.754
2010,PFC,8.109,123.455
2010,PFC,,
2010,CPT,23.216,626.321
2010,CPT,,
2010,NPX,,
2010,VCF,,
2010,KTEC.1,3.638,115.814
2010,MHE,,
2010,PETM,239.867,5693.797
2010,AWF,,
2010,TLFA,4.16,59.893
2010,MCRI,8.236,142.03
2010,ATRM,-1.902,16.258
2010,INOD,-0.747,61.513
2010,EQR,,
2010,EQR,283.61,1995.061
2010,BWA,377.4,5652.8
2010,FLL,7.669,32.897
2010,SPTN,32.307,2533.064
2010,BFS,,
2010,BFS,36.763,163.546
2010,TGISQ,-7.201,3.514
2010,XRSC,-1.311,70.651
2010,WINA,10.329,41.204
2010,PFGC,,
2010,ROYL,1.308,11.598
2010,MATN.1,-23.77,0
2010,PCM,,
2010,ARWR,-5.774,0.62
2010,FTEK,1.753,81.795
2010,CLDB,3.271,23.205
2010,CLDB,,
2010,SFEF,-1.914,33.234
2010,SLA,,
2010,RFI,,
2010,CASH,12.393,136.527
2010,CASH,,
2010,KDP,79.506,1356.775
2010,IQC,,
2010,IQN,,
2010,IQM.1,,
2010,CLP,-40.537,371.971
2010,CLP,,
2010,TEI,,
2010,IMCI,-1.119,9.398
2010,OKS,472.702,8675.9
2010,BKS,-73.92,6998.565
2010,MAR,458,11691
2010,UTEK,16.781,140.603
2010,BDC,108.459,1617.09
2010,GHI,,
2010,QCRH,6.587,95.389
2010,QCRH,,
2010,NVIC,-2.969,5.222
2010,LNETQ,-11.685,452.193
2010,NAF,,
2010,OMG,83.374,1197.446
2010,VKI,,
2010,BYD,10.31,2140.899
2010,DECK,158.235,1000.989
2010,COST,1303,77946
2010,INSV,-9.593,11.867
2010,SDI,-0.963,28.349
2010,GDF,,
2010,LXP,-32.96,364.596
2010,LXP,,
2010,TGIC,,
2010,TGIC,132.095,254.729
2010,RVSB,4.315,51.103
2010,RVSB,,
2010,BOPT,-2.435,0
2010,CBLAQ,62.151,1075.489
2010,CBLAQ,,
2010,PTN,-1.793,14.181
2010,QMCI,-1.946,7.805
2010,REG,,
2010,REG,12.014,476.33
2010,FFIN,59.659,199.177
2010,FFIN,,
2010,PTEN,116.949,1462.931
2010,INCY,-31.846,169.878
2010,NYNY,-17.573,68.545
2010,ROCK,-91.068,685.068
2010,ITRI,104.77,2259.271
2010,CMSF.1,-0.093,0
2010,ASCA,8.63,1189.282
2010,URBN,272.958,2274.102
2010,CNTY,1.022,60.692
2010,UFPI,17.411,1890.851
2010,AEC,-8.636,153.749
2010,AEC,,
2010,NSTM,4.906,3.995
2010,MACE,-18.098,18.395
2010,NFX,523,1883
2010,YYIN,0.189,26.91
2010,FWRD,32.036,483.939
2010,MZA,,
2010,BPFH,-10.97,361.709
2010,BPFH,,
2010,SCHN,66.75,2301.24
2010,HIO,,
2010,VIAV,-61.8,1363.9
2010,AF,73.734,931.787
2010,AF,,
2010,GRR,,
2010,TLB,10.815,1252.36
2010,TRRU,2.06,3.222
2010,VKL,,
2010,WMAR,13.227,622.802
2010,ATMI.1,39.506,367.256
2010,MATK,27.9,450.023
2010,MSY,,
2010,IDEA,5.779,0.045
2010,NYCB,541.017,2245.826
2010,NYCB,,
2010,KEF,,
2010,WVFC,0.372,12.453
2010,WVFC,,
2010,ESYS,0.872,23.554
2010,HGSI,-233.231,157.351
2010,POSC,-10.923,4.623
2010,ALMC,-0.507,0
2010,PRKR,-15.028,0.064
2010,RGC1,4,210.7
2010,SYMBA,-0.448,0.023
2010,SHAW,92.714,7000.779
2010,SUI,-2.883,261.994
2010,SUI,,
2010,SHOO,75.725,658.047
2010,TQNT,190.837,878.703
2010,SPG,,
2010,SPG,617.038,4033.551
2010,EMN,438,5842
2010,RMT,,
2010,SPDC,11.183,490.897
2010,PLNR,-5.105,175.668
2010,OKSB,16.964,161.371
2010,OKSB,,
2010,PCC,4.297,15.463
2010,UFPT,9.247,120.766
2010,LNG,-76.203,291.513
2010,ABE,,
2010,FBSI,,
2010,FBSI,-1.484,11.312
2010,SBW,,
2010,CYT.1,172.3,2748.3
2010,KSBI,1.193,19.795
2010,KSBI,,
2010,MED,19.611,257.552
2010,UGI1,90.258,1169.539
2010,KIWB,-3.972,0.002
2010,GRT,5.853,275.994
2010,GRT,,
2010,GLUX,5.053,125.4
2010,HAIN,28.619,917.337
2010,CGIP,4.68,523.492
2010,CACB,-13.655,98.353
2010,CACB,,
2010,TFCO,-0.413,90.614
2010,STCN,-17.787,923.996
2010,WRLS.1,38.121,47.354
2010,SFN.2,14.893,2053.376
2010,MAA,29.761,401.917
2010,MAA,,
2010,DWOG,-1.332,0
2010,WEBC,,
2010,SGMA,1.978,151.728
2010,DAKT,14.244,441.676
2010,IFLI.1,-0.131,0
2010,HNT,,
2010,HNT,204.243,13619.852
2010,DSPG,-7.425,225.482
2010,IFN,,
2010,NTII,,
2010,MLM,97.012,1782.857
2010,MINI,13.509,330.757
2010,TSCO,167.972,3638.336
2010,IMS.3,,
2010,ICS,,
2010,IIF,,
2010,LMSC,-1.511,12.13
2010,ALB,323.72,2362.764
2010,BZH,-34.049,1009.841
2010,ARTX,-0.917,73.741
2010,DGF,,
2010,QLGC,139.09,597.199
2010,GRVE,-1.316,0.188
2010,PHC.3,1.42,53.077
2010,WRK,225.6,3001.4
2010,BCRX,-33.853,62.381
2010,FMNB,8.991,61.29
2010,FMNB,,
2010,MAC,,
2010,MAC,25.19,838.088
2010,ZEUS,2.132,805.043
2010,AVB,175.331,896.028
2010,AVB,,
2010,TW.3,120.597,2387.829
2010,NNBR,6.416,365.369
2010,CBRI,-77.16,1071.343
2010,CPRT,151.627,772.879
2010,SCSC,48.812,2114.979
2010,RCS,,
2010,RVLT,-8.011,5.422
2010,MPAA,12.22,161.285
2010,RAH,208.8,4048.5
2010,BMBN,4.541,26.487
2010,BMBN,,
2010,LARK,,
2010,LARK,2.043,33.663
2010,LMNR,0.323,54.284
2010,GPIC,4.419,59.875
2010,AKS,-128.9,5968.3
2010,PLD,-1270.496,937.855
2010,PLD,,
2010,FMBH,8.761,64.703
2010,FMBH,,
2010,SPORQ,-1.354,12.407
2010,CELL,30.118,3593.239
2010,VVUSQ,-66.065,0
2010,BOOT.1,6.881,150.542
2010,NMRX,-0.38,58.243
2010,EXP,14.849,462.18
2010,SMBC,4.626,30.635
2010,SMBC,,
2010,AEO,140.647,2967.559
2010,ADC,,
2010,ADC,15.067,36.112
2010,DNBF,3.67,31.48
2010,DNBF,,
2010,DVOP.1,-0.024,0
2010,IR,172.962,1895.104
2010,KST,,
2010,NKTR,-37.938,159.039
2010,JOSB,85.799,858.128
2010,ITG,,
2010,ITG,23.98,570.754
2010,PSSI,74.485,2034.789
2010,ITXN,-37.582,616.13
2010,DVCR,3.849,290.13
2010,PULB,3.293,80.124
2010,PULB,,
2010,DSCI,-2.449,56.474
2010,STKR,-2.649,15.194
2010,BTH,25.556,900.927
2010,SYPR,-10.204,266.654
2010,ABCB,-3.989,139.271
2010,ABCB,,
2010,CUBA,,
2010,MMR,-120.342,434.376
2010,APHB,,
2010,NPSP,-31.441,89.414
2010,PENN,-59.467,2459.111
2010,SSD,28.586,555.487
2010,BFRE,-0.923,0.669
2010,KCP,2.084,457.328
2010,LJPC,-3.76,0
2010,ESS,,
2010,ESS,35.934,441.858
2010,HIW,68.498,473.504
2010,HIW,,
2010,CGX,41.412,1054.04
2010,COB,,
2010,COB,-131.827,113.824
2010,GRMC,-2.376,1.904
2010,LPT,127.762,759.165
2010,LPT,,
2010,FR,-202.821,293.58
2010,FR,,
2010,FALC,-35.376,82.844
2010,AAI,38.543,2619.172
2010,HMNF,-28.978,55.541
2010,HMNF,,
2010,EGCO,-1.842,0.176
2010,THRD,3.352,36.851
2010,THRD,,
2010,GBX,4.277,762.85
2010,XPL,-4.066,0.2
2010,MATW,69.057,821.829
2010,AIV,-71.728,1132.953
2010,AIV,,
2010,FCH,-223.041,945.59
2010,FCH,,
2010,APF,,
2010,GEO,63.468,1269.968
2010,HME,20.081,516.579
2010,HME,,
2010,RFMI,0.312,33.62
2010,MLR,11.707,306.897
2010,ADTN,113.989,605.674
2010,AMED,112.58,1634.319
2010,EFOI,-8.517,35.129
2010,KATX,-1.944,0.017
2010,CHDX,5.814,136.676
2010,CLI,54.9,789.842
2010,CLI,,
2010,METR,-4.337,128.201
2010,METR,,
2010,SGUI,-0.333,0.033
2010,FFFD,,
2010,FFFD,1.705,29.959
2010,PNBK,,
2010,PNBK,-15.399,37.963
2010,WAVXQ,-4.123,26.051
2010,DAR,44.243,724.909
2010,SIRI,43.055,2816.992
2010,WVVI,0.412,17.371
2010,RS,194.353,6312.795
2010,ARIA,85.248,178.98
2010,TDF,,
2010,TIXC,-3.02,30.882
2010,MTSN,-33.403,138.336
2010,TESS,10.018,605.219
2010,HBKS,,
2010,HBKS,2.086,13.591
2010,BMBM.1,4.882,0
2010,DOMR,9.186,10.208
2010,GGT,,
2010,TENG.1,17.926,6.1
2010,O,130.784,345.009
2010,O,,
2010,CARV,-39.527,43.775
2010,CARV,,
2010,KNX,59.072,730.709
2010,DUK6,-73,6592
2010,AZPN,-107.445,166.344
2010,CVLG,3.289,649.749
2010,LION,10.133,138.193
2010,LION,,
2010,HDSN,0.701,37.273
2010,ONPH,-0.007,0.059
2010,IMDS,-4.972,0.181
2010,NWBI,57.523,430.966
2010,NWBI,,
2010,TBUSQ,-1.845,87.301
2010,MEG.2,,
2010,SMDM,-0.62,19.166
2010,COF,2743,18939
2010,COF,,
2010,DIMC,5.159,28.734
2010,DIMC,,
2010,PWSV.1,-0.738,3.242
2010,ALC.3,16.484,233.128
2010,CMXX,1.904,6.807
2010,CDOR,-10.585,84.236
2010,CPHC,-0.992,39.92
2010,APOL,553.002,4925.819
2010,MCRL,50.708,297.366
2010,RGUS,-0.239,0
2010,GTAX,-1.64,43.3
2010,USAP,13.242,189.423
2010,LTFD,-0.208,9.635
2010,TWOC,1.69,34.115
2010,DIGA.1,-5.818,37.72
2010,SWC,50.365,555.878
2010,MIND,4.729,71.363
2010,STBI,-0.709,21.44
2010,STBI,,
2010,ESINQ,374.166,1596.529
2010,NTRI,33.637,509.515
2010,AASP,-0.884,1.96
2010,TLLEQ,-2.501,40.424
2010,HEOP,-17.56,58.59
2010,HEOP,,
2010,CAFI.,-14.559,48.185
2010,CAFI.,,
2010,SKVY,-1.531,9.914
2010,CKFB,0.256,6.686
2010,CKFB,,
2010,BTO,,
2010,GLGI,-0.77,20.502
2010,CLNW,-1.993,4.317
2010,IAGX,-2.168,7.129
2010,FMCB,21.118,101.646
2010,FMCB,,
2010,HAFC,-88.009,169.918
2010,HAFC,,
2010,SGLA,7.025,140.06
2010,ESIC,17.093,81.443
2010,JUVF,4.915,25.508
2010,JUVF,,
2010,FIND.1,-0.495,1.781
2010,PTRY,-165.615,6367.762
2010,MHCC,0.057,0.065
2010,PRPH,-3.501,14.502
2010,PRXIQ,-12.472,44.751
2010,NSIT,75.485,4809.93
2010,RCII,171.642,2731.632
2010,BRKS,58.982,592.972
2010,ISSI,42.196,252.458
2010,LSBI,2.117,21.975
2010,LSBI,,
2010,MYMX,-15.164,0.204
2010,SNEX,5.4,46940.3
2010,SNEX,,
2010,UNLA,-1.003,5.307
2010,MENB,,
2010,TRK,44.481,502.243
2010,MYNG.1,2.364,0
2010,ACIW,27.195,418.424
2010,STRT,3.421,207.964
2010,MACC.,-1.861,0.395
2010,ALLB,1.08,20.881
2010,ALLB,,
2010,WVWCQ,-0.021,0
2010,DLTR,397.3,5882.4
2010,FWVB,,
2010,FWVB,2.339,13.835
2010,UCM1,337,6204
2010,NATI,109.116,873.22
2010,RDI,-12.65,229.817
2010,RVHLQ,-20.837,119.156
2010,ABC,636.748,77953.979
2010,PCMI,7.573,1368.314
2010,MBFI,,
2010,MBFI,20.528,552.747
2010,YCB,,
2010,YCB,6.988,43.308
2010,GFED,1.131,36.681
2010,GFED,,
2010,PPMIQ,-773.028,653.365
2010,PPMIQ,,
2010,WEFP,,
2010,WEFP,1.815,17.093
2010,ATLO,12.966,44.23
2010,ATLO,,
2010,TAIT,-0.343,7.189
2010,TSH,7.101,57.296
2010,TSH,,
2010,ANAD,1.26,216.714
2010,JXSB,,
2010,JXSB,2.066,17.726
2010,HAUP,-1.846,56.919
2010,CONM,1.549,60.655
2010,CBZ,24.514,732.505
2010,BMRC,13.552,66.878
2010,BMRC,,
2010,AATC,3.005,31.681
2010,HLIT,-4.335,423.344
2010,DRI,476.3,7500.2
2010,BGPIQ,-299,2274.9
2010,EZEN,-2.822,2.681
2010,FEIC,53.548,634.222
2010,RMD,190.085,1092.357
2010,BHB,10.662,58.599
2010,BHB,,
2010,STRZA,815,708
2010,SBGI,76.148,767.186
2010,SCKT,-3.975,13.498
2010,3UNNF,-1.879,25.467
2010,3UNNF,,
2010,9101B,-2.03,553.561
2010,TXCCQ,-4.609,49.822
2010,MFW,120.9,1782.6
2010,GLOW.,-2.663,27.55
2010,EIX2,164,2423
2010,CAM,562.9,6134.8
2010,DISH,984.729,12640.744
2010,HA,110.255,1310.093
2010,NHTC,-2.448,23.576
2010,LSI,40.642,192.396
2010,LSI,,
2010,3ECNG,-0.308,31.644
2010,PLAY,,
2010,GIC,42.551,3589.989
2010,NIDB,2.012,15.504
2010,NIDB,,
2010,MMUS,1.012,17.148
2010,GTPS,1.34,10.464
2010,GTPS,,
2010,CNK1,147.387,2141.144
2010,WAB,123.099,1507.012
2010,AMRB,0.476,27.51
2010,AMRB,,
2010,HSBI,-6.742,18.992
2010,HSBI,,
2010,BNCC,-22.065,57.483
2010,BNCC,,
2010,SUNEQ,34.4,2239.2
2010,ACTG,34.051,131.829
2010,WSGI,-9.796,0.25
2010,WSTG,4.421,206.73
2010,BMTL,-1.499,0.748
2010,AMNL,-4.768,0
2010,AUBN,5.346,40.738
2010,AUBN,,
2010,CNU,22.176,310.791
2010,6033B,20.021,557.528
2010,CICN,-0.459,2.976
2010,ATEA,-1.57,21.386
2010,GVP,-2.249,47.213
2010,RVR,7.079,33.004
2010,AMIEQ,-24.027,59.105
2010,DIT,8.966,674.738
2010,RWT,110.052,230.054
2010,RWT,,
2010,WINT,-19.175,0
2010,CADV,-0.231,3.47
2010,ADSV,16.446,3.431
2010,EAF,174.66,1006.993
2010,AAWW,141.81,1337.774
2010,SHO,38.542,643.756
2010,SHO,,
2010,KFRC,20.634,990.807
2010,IART,65.669,732.068
2010,SVC,21.351,1085.747
2010,SVC,,
2010,BREW,1.686,131.731
2010,CSKI,35.957,132.661
2010,GNRG,-2.594,7.276
2010,PWRM,10.524,0
2010,ADVC,1.585,9.303
2010,BTN,8.433,136.335
2010,TRF,,
2010,SMSI,12.346,130.501
2010,MD,202.691,1401.559
2010,CVOVQ,-186.377,1814.716
2010,CRAY,15.062,319.388
2010,ERIE,162,4762
2010,ERIE,,
2010,APGI,-5.642,2.575
2010,FIFS,3.365,54.689
2010,SRNN,0.068,4.234
2010,SRNN,,
2010,LCRY,-0.257,129.336
2010,MYGN,152.303,362.648
2010,ZCOM,0.156,63.536
2010,APAC.1,22.854,325.958
2010,THG,154.8,3152.2
2010,THG,,
2010,DOFSQ,955.457,3322.974
2010,BCKE.1,-0.063,0.013
2010,RICK,-7.958,82.987
2010,TINO,-0.344,3.602
2010,POOL,57.638,1613.746
2010,CLRX,-3.13,0.016
2010,RSYS,-0.369,284.311
2010,PCYC,-15.024,9.307
2010,GCV,,
2010,WCAP,,
2010,DVA,405.683,6447.391
2010,BANR,-61.896,247.23
2010,BANR,,
2010,Q.2,-55,11730
2010,OPK,-18.926,36.88
2010,HSIC,325.789,7526.79
2010,MLSS,-0.615,9.75
2010,SNDK,1300.142,4826.807
2010,SWM,65.3,740.2
2010,ASFI,3.129,45.849
2010,ASFI,,
2010,LXK,340,4199.7
2010,ADVS,24.153,283.501
2010,AEIS,71.192,459.414
2010,EL,478.3,7811.5
2010,WAT,381.763,1643.371
2010,HW,-49.482,641.052
2010,SAM,50.142,463.798
2010,ESC,-56.959,1007.065
2010,FFIC,38.835,237.928
2010,FFIC,,
2010,IMH,10.294,1035.516
2010,IMH,,
2010,IVAC,28.049,202.526
2010,MIG.2,59.721,750.069
2010,MIG.2,,
2010,NTAP,673.1,5122.6
2010,BKI.1,114.574,757.177
2010,PRXL,41.542,1335.875
2010,FCFC,12.503,85.564
2010,ZANE,-1.663,48.041
2010,NWPX,-1.434,386.75
2010,WSTL,67.936,190.177
2010,NVAX,-35.708,0.343
2010,ACCL,-20.608,80.205
2010,LTRE,4.388,127.47
2010,NUOTQ,-6.817,3.911
2010,CTXS,277.065,1874.662
2010,NUAN,-19.099,1118.948
2010,HTLF,23.903,251.261
2010,HTLF,,
2010,KNSY,19.464,80.648
2010,SMID,2.411,31.71
2010,TGTX,0.624,0
2010,BDR,1.785,30.508
2010,TLGD,4.423,45.646
2010,ADEP,-1.428,51.627
2010,MSM,150.373,1692.041
2010,SGU,28.32,1212.776
2010,ZRAN,-47.636,357.342
2010,HIG,1680,22167
2010,HIG,,
2010,KFS,-38.243,248.077
2010,KFS,,
2010,IPXL,250.418,879.509
2010,3ISEE,1.554,67.587
2010,RDEN,19.533,1103.777
2010,ASTC,0.26,27.979
2010,AXLE,-1.535,7.338
2010,SOMC,3.098,27.766
2010,SOMC,,
2010,SCCO,1554.051,5149.5
2010,BYFC,1.915,30.995
2010,BYFC,,
2010,TTNP,-6.834,10.093
2010,APU,165.213,2320.342
2010,BCRA,-0.703,0.308
2010,PPDI,124.041,1470.57
2010,INBP,-5.535,37.019
2010,CPBK,-5.485,40.799
2010,CPBK,,
2010,IRBS,-5.278,0
2010,IDRA,-17.963,16.11
2010,LCAV,-20.577,99.825
2010,PTIX.1,-11.177,27.946
2010,IDSA,8.053,343.006
2010,SBFC,6.856,90.96
2010,SBFC,,
2010,ACCA,-0.217,1.757
2010,ENG,-11.752,320.615
2010,HRBR,-6.597,0
2010,FPCG,-9.496,39.502
2010,AOLS,-25.869,0
2010,KSW,1.968,76.294
2010,9352B,-8505,67052
2010,ARTC,37.084,355.379
2010,SZMK,41.569,247.528
2010,CDJM,-0.811,0.001
2010,PZZ,10.372,469.196
2010,PYTOD.1,2.028,0
2010,WYY,6.381,50.813
2010,APT,1.301,41.89
2010,NOOF,-0.725,48.709
2010,GCMI,-12.219,0.083
2010,MGAM,2.629,117.936
2010,APRI,-29.508,4.973
2010,PBHC,2.505,21.159
2010,PBHC,,
2010,VCTY,0.989,5.204
2010,PLBC,0.971,27.806
2010,PLBC,,
2010,IRIX,3.046,43.694
2010,LNDC,3.92,276.729
2010,MEDT,0.098,0.08
2010,PAYD,-3.307,7.195
2010,TGC,-1.745,13.216
2010,PERT,-0.054,0
2010,CTLP,-11.572,15.771
2010,LPTH,-0.561,9.251
2010,CMCO,-35.95,524.065
2010,CCTC,-14.97,0
2010,CPTS,81.991,140.66
2010,UNTY,2.24,49.104
2010,UNTY,,
2010,VYFC,,
2010,VYFC,3.493,35.838
2010,FORD,-1.685,18.997
2010,ALXN,97.03,540.957
2010,CSGS,22.429,549.379
2010,FLDR.1,-16.122,244.336
2010,SCLR,-3.205,0.618
2010,REV,327.3,1321.4
2010,EVTN,-1.688,0.652
2010,SGRP,2.167,63.154
2010,RAIO,-0.921,0.841
2010,PGI,4.831,441.753
2010,FASC,-0.664,1.218
2010,BAGL,10.623,411.711
2010,FNRN,2.665,39.081
2010,FNRN,,
2010,IRM,-53.9,3127.549
2010,HUBG,43.458,1833.737
2010,ASTX,16.273,52.972
2010,VTRO,2.858,35.894
2010,ELNK,81.48,622.212
2010,IDT,20.29,1401.449
2010,JDAS,17.718,617.209
2010,ENTK.2,-0.07,0.008
2010,TNKY,2.644,1.292
2010,VCBI,,
2010,VCBI,21.54,151.478
2010,PRGX,3.253,184.081
2010,SPH,115.316,1136.694
2010,CENX,59.971,1169.271
2010,AIM,-13.136,0.135
2010,AMFC,0.395,9.466
2010,AMFC,,
2010,KVHI,8.273,112.243
2010,OCC,-5.733,67.506
2010,FFDF,0.959,11.178
2010,FFDF,,
2010,ALJJ,5.688,112.828
2010,CPWM,2.858,916.564
2010,PLX,-28.998,11.244
2010,IOMG,-0.78,5.925
2010,SAPE,43.805,863.519
2010,WIRX,-0.011,20.692
2010,EPM,-2.388,5.022
2010,AABA,1231.663,6324.651
2010,LORL,486.846,1158.985
2010,CWBC,2.091,43.249
2010,CWBC,,
2010,SASR,23.52,194.342
2010,SASR,,
2010,DFODQ,91.491,12122.887
2010,STRM,-2.951,17.606
2010,PSS,112.8,3375.7
2010,CRRTQ,78.716,473.082
2010,TRV,3216,25112
2010,TRV,,
2010,CASA.1,-5.501,66.182
2010,BOBS,7.004,122.711
2010,DROP.1,-0.08,0.009
2010,TCX,2.117,84.579
2010,PLCM,68.409,1218.489
2010,SYKE,-10.273,1158.718
2010,JAKK,47.049,747.268
2010,BSF,-4.035,39.279
2010,BSF,,
2010,HVB,,
2010,HVB,5.113,142.064
2010,PNS,3.063,29.445
2010,PRVT,-5.752,30.879
2010,SCWO,-0.308,0.034
2010,FCN,71.89,1401.461
2010,ONXX,-84.847,324.515
2010,3BETM,-3.317,11.646
2010,PFBI,9.172,60.284
2010,PFBI,,
2010,TUP,225.6,2300.4
2010,MFIN,11.279,40.786
2010,MFIN,,
2010,NBIX,-7.968,33.501
2010,NDN,74.308,1423.878
2010,EXAC,10.465,190.483
2010,ULGX,-2.169,14.771
2010,PRLE,-0.007,0.008
2010,CGCP,-1.282,11.29
2010,SSNC,32.413,328.905
2010,SRZ,99.067,1409.501
2010,BKYF,11.671,87.396
2010,BKYF,,
2010,SLXP,-27.061,336.973
2010,SBSI,39.491,182.77
2010,SBSI,,
2010,TIE,80.7,857.2
2010,AFFX,-10.233,305.946
2010,APVS,-3.65,0.11
2010,RUSHA,31.282,1497.927
2010,DTRK,0.101,7.391
2010,ELED,-0.011,0
2010,ASNB,-3.185,1.666
2010,CASI,-8.101,3.693
2010,DAEG,-16.665,46.993
2010,SBFG,-15.613,50.383
2010,SBFG,,
2010,TRLI,-0.042,0
2010,ECDI,-1.176,1.704
2010,RESX.1,-8.41,0.04
2010,9490B,24.584,3606.839
2010,ANSS,153.132,580.236
2010,ARDMQ,-5.379,4.383
2010,ELGXQ,10.653,67.251
2010,BVSN,-2.884,21.817
2010,ECIA,0.005,11.617
2010,GWR,81.26,630.195
2010,DCOM,41.389,222.849
2010,DCOM,,
2010,GLAE,-158.5,1460.9
2010,KTYB,4.939,40.842
2010,KTYB,,
2010,CLFC,22.683,116.019
2010,CLFC,,
2010,FDS,150.211,641.059
2010,PROV,1.115,92.422
2010,PROV,,
2010,HWEN,0.43,5.221
2010,HWEN,,
2010,CVCY,3.279,39.724
2010,CVCY,,
2010,OCFC,20.378,116.679
2010,OCFC,,
2010,KDUS,-0.401,0.1
2010,CPKF,,
2010,CPKF,5.446,43.98
2010,VSNT,1.654,15.766
2010,FFG,,
2010,FFG,120.653,1108.621
2010,PEGA,-5.891,336.599
2010,STRC,-1.56,100.864
2010,PDMI,-0.968,0.726
2010,RCAR,-4.266,0.04
2010,DYNR,-4.372,0.306
2010,MGTI,-9.651,0.54
2010,STRA,131.26,636.732
2010,CBMC,8.841,0.444
2010,HDYNQ,-8.009,0
2010,ABCC,0,0.014
2010,WHLM,0.984,48.965
2010,CHBH,4.024,26.519
2010,CHBH,,
2010,GERN,-111.377,3.563
2010,FPIC,,
2010,FPIC,29.596,197.709
2010,TTEC,49.874,1094.906
2010,CAMH,-5.168,2.819
2010,LAMR,-40.102,1092.291
2010,LVB,7.9,318.121
2010,AIMD,0.506,0.005
2010,GES,289.508,2372.072
2010,PURE,-6.76,1.436
